PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,Hour,Day,Month,Year
0.0,zBIq5rxdHJRwDNY,0.2931441059350949,0.29468620433041565,0.7270408163265306,0.13678520793950844,16,24,5,2020
0.0,zVJPv84UY57bAof,0.21337071485458112,0.2145565550869981,0.8038072371494052,0.6039999891773333,16,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.2854995724243969,0.2871735355611467,0.7722770926552439,0.08648175238218947,16,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.28513678100355017,0.28668627520464934,0.8499809014514896,0.04410259347176737,16,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.2940338087052665,0.29563667840816465,0.8536817324020517,0.5275721186452906,16,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.29563181853518644,0.2972288174634111,0.8229018880279384,0.8965468777808243,16,24,5,2020
0.0,McdE0feGgRqW7Ca,0.28651143964273684,0.2880025110032247,0.8247922546109352,0.6304495561504013,16,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.31798668037212036,0.31959849746624613,0.8397631779984721,0.6592096987931524,16,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.2822665332515613,0.283912055211028,0.8321042703263123,0.5513581070193418,16,24,5,2020
0.0,YxYtjZvoooNbGkE,0.29424975597958003,0.2958290513483823,0.8156717232347485,0.6424509492681474,16,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.30456709972445134,0.3061159401112725,0.8202397842409691,0.24747763135110157,16,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.29152018243225736,0.29305609695595164,0.8176225035468733,0.5928602114268124,16,24,5,2020
0.0,adLQvlD726eNBSB,0.29358463837469445,0.2952443389205854,0.862790570773764,0.09740084633255908,16,24,5,2020
0.0,bvBOhCH3iADSZry,0.3032072489181042,0.30485665686239766,0.7610498744952526,0.12031228204351185,16,24,5,2020
0.0,iCRJl6heRkivqQ3,0.27045977026665174,0.2719950590736737,0.8233423239113826,0.6416153708326724,16,24,5,2020
0.0,ih0vzX44oOqAx2f,0.2591959604384594,0.26056405762075197,0.7763832805849612,0.04353538050092132,16,24,5,2020
0.0,pkci93gMrogZuBj,0.24616261693544905,0.2476434317303944,0.8223016479319,0.6358706174211268,16,24,5,2020
0.0,rGa61gmuvPhdLxV,0.21722568217743957,0.21870902583365814,0.8189321183018662,0.6007493344059802,16,24,5,2020
0.0,sjndEbLyjtCKgGv,0.2943299649474384,0.295839176228782,0.8084220701735239,0.5442668551013248,16,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.20863098065976213,0.20985860590382366,0.8317145039834115,0.5578014593765181,16,24,5,2020
0.0,wCURE6d3bPkepu2,0.2753660923390545,0.2768448816045926,0.8152663662555931,0.40383897194283724,16,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.26890001392428026,0.27035482681881,0.8078919879951981,0.5390407954419731,16,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.2541613039760212,0.2556737354973599,0.7396049328822438,0.13685442791382263,16,24,5,2020
0.0,zVJPv84UY57bAof,0.2591280912852318,0.2606754314468975,0.8151124085998035,0.6040622730246228,16,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.2374778345843879,0.238805667883341,0.7830872608316054,0.08654130951865557,16,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.24666855057917061,0.24820156632056412,0.8602765781949143,0.04415931567074072,16,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.2596031752887215,0.26111839540734966,0.8638682745825602,0.527628239584987,16,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.23330203125188953,0.2345835885750735,0.8332267972279821,0.8966037611172841,16,24,5,2020
0.0,McdE0feGgRqW7Ca,0.2642244469590305,0.26581381338814275,0.8349476154098002,0.6305055057312035,16,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.24240390038784132,0.24373648959920616,0.8503141515879079,0.6592678279388351,16,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.24880581157304635,0.2501860448633899,0.8421504965622613,0.551413455340866,16,24,5,2020
0.0,YxYtjZvoooNbGkE,0.2357305125897261,0.2370641867536057,0.8259615534213685,0.6425076396003795,16,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.2780623482970398,0.27971402246713206,0.8311279057077376,0.24753761778669237,16,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.23729026893209756,0.23857279542152446,0.8276297532467531,0.5929153444975159,16,24,5,2020
0.0,adLQvlD726eNBSB,0.24704368181464814,0.24840406414118144,0.8733259537269452,0.09745888949816539,16,24,5,2020
0.0,bvBOhCH3iADSZry,0.2319100968307578,0.23326735277649807,0.7714566346174834,0.12036961632442988,16,24,5,2020
0.0,iCRJl6heRkivqQ3,0.2265891559916731,0.22784294269818206,0.8327239986903853,0.6416670574851975,16,24,5,2020
0.0,ih0vzX44oOqAx2f,0.24465962390622706,0.24629682129061975,0.7855642256902761,0.043585961437635046,16,24,5,2020
0.0,pkci93gMrogZuBj,0.213992643004604,0.2152754223041213,0.8314650535850704,0.635921101555097,16,24,5,2020
0.0,rGa61gmuvPhdLxV,0.22121885575585867,0.22252484397037456,0.8283157418967587,0.6008010318811716,16,24,5,2020
0.0,sjndEbLyjtCKgGv,0.24007290379980825,0.24145079556327295,0.8184137291280148,0.5443219027932105,16,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.23305523440644735,0.23432034140118357,0.8400866840554404,0.5578475843807271,16,24,5,2020
0.0,wCURE6d3bPkepu2,0.2620390605429778,0.2635407754349906,0.8247922546109352,0.40389145285886796,16,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.24674752557247623,0.2483433147879088,0.8168098407726727,0.5390899273438285,16,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.23174597690227955,0.23305219887309966,0.7490450725744843,0.13690643684132064,16,24,5,2020
0.0,zVJPv84UY57bAof,0.23020226236730043,0.23159674588043513,0.8243245349776274,0.6041130259214902,16,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.2635334156812273,0.2655037386158262,0.7917030448543053,0.086588776533572,16,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.26784372327652484,0.26953471065594103,0.8700070937465895,0.0442129245491758,16,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.2646551075331047,0.2662542461462135,0.8736533574156935,0.5276821490930605,16,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.2799885979839163,0.2818402494773025,0.8426006766342901,0.8966554050804008,16,24,5,2020
0.0,McdE0feGgRqW7Ca,0.29498150876314044,0.2968820399730678,0.8443741132816763,0.6305574395012914,16,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.2831759797527836,0.28512704206385764,0.8596256684491979,0.6593191279816444,16,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.2601634042273839,0.26186004365852794,0.8516549477245444,0.5514658184100782,16,24,5,2020
0.0,YxYtjZvoooNbGkE,0.2828563777867996,0.2846486409865693,0.8351795263559969,0.6425584243639881,16,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.29708421819312597,0.29903864162443744,0.8409285791771254,0.2475916132748428,16,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.2828131883319369,0.28466635954498737,0.8370075302848412,0.5929670101059661,16,24,5,2020
0.0,adLQvlD726eNBSB,0.278209192443573,0.2798469116552677,0.88292589763178,0.09751177866924499,16,24,5,2020
0.0,bvBOhCH3iADSZry,0.2821480707270513,0.2841968177469081,0.7804894685146786,0.12041938135230446,16,24,5,2020
0.0,iCRJl6heRkivqQ3,0.3041623528923978,0.30603494099720047,0.8421134687329477,0.6417187874283905,16,24,5,2020
0.0,ih0vzX44oOqAx2f,0.2503902475446795,0.25231227187356037,0.7939539452144494,0.04363218324458762,16,24,5,2020
0.0,pkci93gMrogZuBj,0.28505040209382476,0.286836882951203,0.8409500163701844,0.6359733576001578,16,24,5,2020
0.0,rGa61gmuvPhdLxV,0.29018130933151365,0.29200184273007546,0.8380715922732729,0.6008547802517596,16,24,5,2020
0.0,sjndEbLyjtCKgGv,0.29314533990964764,0.2949785605443141,0.8277388878096692,0.5443732779934298,16,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.2907341343537562,0.2925068216449909,0.8492033176907127,0.5578978111757267,16,24,5,2020
0.0,wCURE6d3bPkepu2,0.2520277449058038,0.25388036429356103,0.8339654043435556,0.40394199110617324,16,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.2391400115747739,0.24079520890180373,0.8252755647713631,0.5391365676272382,16,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.3131753751004155,0.31501571891278923,0.7587034813925569,0.13695964828737317,16,24,5,2020
0.0,zVJPv84UY57bAof,0.2824244832381726,0.28418795846769906,0.8333788060678816,0.6041629087961824,16,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.2547931039915694,0.2568482228285906,0.8019519495798318,0.08664524139357477,17,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.2710520827509955,0.2731492965732308,0.8807003320964749,0.044271837135696934,17,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.2649586676916964,0.2670363939189907,0.8841673032849503,0.5277400738105889,17,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.2691764264354016,0.27128631673695025,0.8535258259303722,0.896715595342886,17,24,5,2020
0.0,McdE0feGgRqW7Ca,0.2907464741683871,0.2929535824090152,0.8547574873949579,0.6306146451127241,17,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.2729178672010642,0.2750426511215847,0.8706287710356869,0.6593797475432548,17,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.25687360174139884,0.25893015344271586,0.861958419731529,0.5515225838997195,17,24,5,2020
0.0,YxYtjZvoooNbGkE,0.28325372077153643,0.2854004141181473,0.8465412139037433,0.6426210196635833,17,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.2849726610750719,0.28713809844431054,0.8522863690930917,0.24765418692910446,17,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.28017369561799793,0.28228194783656396,0.8485212266724872,0.5930304429597348,17,24,5,2020
0.0,adLQvlD726eNBSB,0.27426044229456936,0.27639938644175904,0.8937341169922514,0.09757132498304477,17,24,5,2020
0.0,bvBOhCH3iADSZry,0.2561159352849209,0.25818470838796553,0.7910540839244788,0.12047758565539635,17,24,5,2020
0.0,iCRJl6heRkivqQ3,0.28454076652644494,0.2867039937630674,0.8537733275128233,0.6417830253683312,17,24,5,2020
0.0,ih0vzX44oOqAx2f,0.24889219048277175,0.25092136503774054,0.8037214885954381,0.04368599594991762,17,24,5,2020
0.0,pkci93gMrogZuBj,0.28665951776382276,0.2888125022148198,0.8527930652624686,0.6360386050544258,17,24,5,2020
0.0,rGa61gmuvPhdLxV,0.2860573334139536,0.28820500875296784,0.8497996601549711,0.6009193939787489,17,24,5,2020
0.0,sjndEbLyjtCKgGv,0.28755785842496695,0.2897338672525603,0.838293759030885,0.5444314287844461,17,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.2850010426970951,0.28718239484035574,0.8606663444286805,0.5579609650451904,17,24,5,2020
0.0,wCURE6d3bPkepu2,0.2886536366039268,0.2908374803501187,0.8449821487504092,0.40400268582519283,17,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.2859882302861733,0.28817463411176863,0.8356121669758813,0.5391935152984408,17,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.28537864195078133,0.28751904745029944,0.7704900141874932,0.13702458428933584,17,24,5,2020
0.0,zVJPv84UY57bAof,0.2842606520916653,0.2864331529111591,0.844873014187493,0.6042262340245412,17,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.16817726928625107,0.16912617130302277,0.8097005035468732,0.08668793080227255,17,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.1752282562689494,0.17631737481838478,0.8893102695623704,0.044319272283871225,17,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.1689275318263093,0.1699057878734186,0.8927519059260067,0.5277873694666115,17,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.17361297065708436,0.1746784081647117,0.862067554294445,0.8967626547040122,17,24,5,2020
0.0,McdE0feGgRqW7Ca,0.19380835975088323,0.19509904674155706,0.8642775291934955,0.6306670941620127,17,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.17440765662655808,0.17550232113115274,0.8792971734148204,0.6594275049664016,17,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.16205670651037843,0.16296011297352847,0.8703013673469387,0.551568547766442,17,24,5,2020
0.0,YxYtjZvoooNbGkE,0.18606017154851473,0.18728516247918067,0.8557241078249481,0.6426716114229643,17,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.1878223013069129,0.18909245543782557,0.8616641461311798,0.24770585253755462,17,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.18374521676787398,0.1849285942095751,0.8575384699334279,0.593080122007533,17,24,5,2020
0.0,adLQvlD726eNBSB,0.17653257780580295,0.17763740742053225,0.9027065371603187,0.0976207569132792,17,24,5,2020
0.0,bvBOhCH3iADSZry,0.17038856937522134,0.17137389701973846,0.7989117724544363,0.1205208763233716,17,24,5,2020
0.0,iCRJl6heRkivqQ3,0.18901679821022901,0.19023656805698286,0.8633011645749209,0.6418355177082877,17,24,5,2020
0.0,ih0vzX44oOqAx2f,0.16507750040166194,0.16600770502143944,0.8119299668230929,0.04373121906521016,17,24,5,2020
0.0,pkci93gMrogZuBj,0.19152795653413263,0.1928044934264148,0.8620539124740805,0.636089626112931,17,24,5,2020
0.0,rGa61gmuvPhdLxV,0.1896708099750365,0.19092632623409755,0.8589845028920658,0.6009699965607971,17,24,5,2020
0.0,sjndEbLyjtCKgGv,0.19181300693622647,0.1930879903611042,0.8476481501691585,0.5444829651221519,17,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.19070735689174131,0.19198058045997377,0.8701707955909637,0.5580133281144026,17,24,5,2020
0.0,wCURE6d3bPkepu2,0.19140702606051707,0.1926627449590701,0.8543326421477682,0.40405420111882373,17,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.1907678221285491,0.19201601757680994,0.8450152788388082,0.5392453203990439,17,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.1892932107213503,0.19055043970374566,0.7797820426716141,0.1370757773079938,17,24,5,2020
0.0,zVJPv84UY57bAof,0.18893658924237058,0.1901821467805379,0.8542371494052166,0.6042778244755813,17,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.11115238103464659,0.11150288812502213,0.8149759903961584,0.08671699507448416,17,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.11569837963530825,0.11611224451610615,0.8949190065480738,0.04435017280191644,17,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.11109191579783881,0.11142315461214075,0.8982320200807595,0.5278175610999676,17,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.11494811709525002,0.11537312753818348,0.8675730032740369,0.896792985829522,17,24,5,2020
0.0,McdE0feGgRqW7Ca,0.12788027392479853,0.12853548524044084,0.8704416831823638,0.630701054488521,17,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.11498760462645441,0.11540350217938267,0.8848630361235403,0.6594581691895507,17,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.1071530375143605,0.10739218257202593,0.8755047473534868,0.5515972152075306,17,24,5,2020
0.0,YxYtjZvoooNbGkE,0.12327997996009295,0.12383753598639213,0.8616485554949251,0.642704251384099,17,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.124687956188617,0.12527020801587582,0.8676743424642585,0.2477389644872221,17,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.12178932674550182,0.1223390521988731,0.863379117865328,0.5931123002015419,17,24,5,2020
0.0,adLQvlD726eNBSB,0.11630056405428052,0.11672986285835782,0.9083269671504965,0.09765172176606685,17,24,5,2020
0.0,bvBOhCH3iADSZry,0.11287995922915461,0.11323930684999468,0.8042944450507475,0.12055053103219393,17,24,5,2020
0.0,iCRJl6heRkivqQ3,0.12528397066572228,0.1258549204436727,0.8692158681654479,0.6418681035560883,17,24,5,2020
0.0,ih0vzX44oOqAx2f,0.10958028487764428,0.10989935858818525,0.8171586816544799,0.04376002599845119,17,24,5,2020
0.0,pkci93gMrogZuBj,0.12732744890255596,0.12790774201778943,0.8681342667248718,0.6361231246723134,17,24,5,2020
0.0,rGa61gmuvPhdLxV,0.125185251941366,0.1258220145292179,0.865047317581578,0.6010033989186954,17,24,5,2020
0.0,sjndEbLyjtCKgGv,0.12686347073914434,0.12749262149615506,0.8537440950562043,0.5445165496616116,17,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.12645872383798773,0.12702687650164782,0.8762414056531703,0.5580467731617103,17,24,5,2020
0.0,wCURE6d3bPkepu2,0.12665616135580338,0.1272293743222651,0.8604013033940849,0.40408763534346326,17,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.12623167072359612,0.1268243786810305,0.8510780935283204,0.5392787227569422,17,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.1256985894324042,0.12628902512491583,0.7857961366364727,0.13710891090299526,17,24,5,2020
0.0,zVJPv84UY57bAof,0.1254221769212829,0.12598401282823626,0.8602453968132707,0.6043109262038411,17,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.06998172471041471,0.06974024593359084,0.8184624499618028,0.08673620290336093,17,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.07311110919157979,0.07289414933201034,0.8984912146676852,0.0443698532205854,17,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.07028775281811193,0.07004399265034196,0.9017009400851249,0.5278366727273602,17,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.07437470922267621,0.07413444842127644,0.8709873559969442,0.8968117968272753,17,24,5,2020
0.0,McdE0feGgRqW7Ca,0.0796327168758476,0.0794145788298664,0.8744543271854196,0.6307231615896334,17,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.07450304361271153,0.07428632176902086,0.8882773888464476,0.6594769801873048,17,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.06817517149495979,0.06793801542223324,0.878891816435665,0.5516158758904655,17,24,5,2020
0.0,YxYtjZvoooNbGkE,0.07662673081740362,0.07641128317800062,0.8654780093855724,0.6427253489708851,17,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.07782986561169226,0.07759716099082178,0.8715953913565426,0.2477605671318006,17,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.0758665964118201,0.07564052588681383,0.8671423114700425,0.5931330328239466,17,24,5,2020
0.0,adLQvlD726eNBSB,0.07370712366868505,0.0734965803182253,0.9119147659063626,0.09767148816481264,17,24,5,2020
0.0,bvBOhCH3iADSZry,0.07070237158479387,0.07045911315780147,0.8079075786314526,0.12057043692309177,17,24,5,2020
0.0,iCRJl6heRkivqQ3,0.07828397190957856,0.07805278103405507,0.8732012285277747,0.6418900603423814,17,24,5,2020
0.0,ih0vzX44oOqAx2f,0.0684910715027339,0.06825188702647152,0.8206295504747354,0.04377914844851016,17,24,5,2020
0.0,pkci93gMrogZuBj,0.07918354654527551,0.07895389631099613,0.8720806504419949,0.6361448668090453,17,24,5,2020
0.0,rGa61gmuvPhdLxV,0.07755098515146543,0.07733264821574115,0.8688611808359707,0.6010244105254041,17,24,5,2020
0.0,sjndEbLyjtCKgGv,0.07914035709041281,0.07891845919415995,0.8576748881370729,0.5445382058182662,17,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.07861344574108786,0.07838690244161733,0.8801293244570555,0.5580681930234683,17,24,5,2020
0.0,wCURE6d3bPkepu2,0.07848387737649976,0.07826287253269074,0.8643048128342246,0.4041091411852986,17,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.07793969024522973,0.07772245650093908,0.8550147331659936,0.5393004107803381,17,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.07869859067626049,0.07848815131648888,0.7896665159882135,0.13713023396200974,17,24,5,2020
0.0,zVJPv84UY57bAof,0.0775250714785478,0.07730607037811403,0.8640865437083924,0.60433208812537,17,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.03971702269173959,0.03944151103866189,0.8205554949252428,0.08674773445504247,18,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.0423700892017725,0.04207904501931323,0.9006875477463713,0.044381953563543686,18,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.04207393294577996,0.0417752983025621,0.9036653622176143,0.5278474953943539,18,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.042619354058513075,0.042320776781601045,0.8731856378915203,0.8968239079929003,18,24,5,2020
0.0,McdE0feGgRqW7Ca,0.04402856426850021,0.04375977684538786,0.8768962130306668,0.6307366147659663,18,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.04325855799048105,0.042958644884652175,0.8905107497544472,0.6594892843571576,18,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.04135328603684925,0.04105643107835146,0.8808250572956455,0.5516265265973055,18,24,5,2020
0.0,YxYtjZvoooNbGkE,0.04182713605887586,0.041522176044509015,0.867822453672378,0.6427382652226821,18,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.04337085057312407,0.043082674793578794,0.8739495798319328,0.24777353689567416,18,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.04128418290906893,0.040995681732166264,0.8693971094619666,0.5931454554418774,18,24,5,2020
0.0,adLQvlD726eNBSB,0.043090736110703215,0.042777662468549554,0.9141890522754557,0.09768401780689473,18,24,5,2020
0.0,bvBOhCH3iADSZry,0.03976021214660229,0.039476948155498064,0.810037651424206,0.12058217230166868,18,24,5,2020
0.0,iCRJl6heRkivqQ3,0.042938956024497064,0.042639710833126614,0.8754638218923932,0.6419025256497206,18,24,5,2020
0.0,ih0vzX44oOqAx2f,0.038274494899325384,0.03799744852758779,0.8226972607224707,0.04379053990678061,18,24,5,2020
0.0,pkci93gMrogZuBj,0.043090736110703215,0.04278778735603671,0.8744640713740042,0.6361579977104044,18,24,5,2020
0.0,rGa61gmuvPhdLxV,0.04231085795333812,0.042008170785640876,0.8712056251227763,0.601037326777202,18,24,5,2020
0.0,sjndEbLyjtCKgGv,0.04342637987025888,0.04315228341897303,0.8600583090690822,0.5445513367196253,18,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.04350535487738514,0.043202907870583646,0.8824932570118956,0.558081216900677,18,24,5,2020
0.0,wCURE6d3bPkepu2,0.043189454862700725,0.04288903625925795,0.8666375641165557,0.40412199310235364,18,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.043337532990696995,0.04303078472660264,0.8573923075411982,0.5393135098149568,18,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.04312898962589294,0.042825755696516525,0.79198952308196,0.13714303236698955,18,24,5,2020
0.0,zVJPv84UY57bAof,0.042419448584681566,0.04213979436549842,0.8664192949907236,0.604344940042425,18,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.024116991595332087,0.023894741635068568,0.8217676681217941,0.08675441264183714,18,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.02600868971831838,0.025780502498316735,0.9020108043217286,0.044389243832282155,18,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.025827294007895032,0.02562103547255395,0.9049574375204626,0.5278546137029392,18,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.025982776045400755,0.02575772149261136,0.8745108432827676,0.8968312090843065,18,24,5,2020
0.0,McdE0feGgRqW7Ca,0.026665169432231427,0.026427229880576913,0.8782194696060242,0.6307439050347043,18,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.02632829168430236,0.026101967773485946,0.891878829422678,0.6594968217434594,18,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.025404037350240567,0.02517807151210177,0.8820801047691804,0.5516334410789958,18,24,5,2020
0.0,YxYtjZvoooNbGkE,0.025576795169691368,0.02532867925865551,0.8690930917821674,0.6427452656844497,18,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.026209829180523284,0.0259703441936284,0.8752591945869257,0.24778075200700345,18,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.02505852171133896,0.024832559622949075,0.8706209756629925,0.5931521979634149,18,24,5,2020
0.0,adLQvlD726eNBSB,0.026665169432231427,0.026427229880576913,0.9155025646622285,0.09769125456355798,18,24,5,2020
0.0,bvBOhCH3iADSZry,0.023929425963772687,0.02371249361068783,0.8112283874276983,0.12058873264164482,18,24,5,2020
0.0,iCRJl6heRkivqQ3,0.025775466662059793,0.025545098791594317,0.8767714878314963,0.6419097299383831,18,24,5,2020
0.0,ih0vzX44oOqAx2f,0.02317916343062478,0.02297337659732804,0.8238724060897086,0.04379701426668037,18,24,5,2020
0.0,pkci93gMrogZuBj,0.026017327609290916,0.025780502498316735,0.8757366582996835,0.6361650089948392,18,24,5,2020
0.0,rGa61gmuvPhdLxV,0.02669355107498553,0.026456338941847686,0.8724372865873622,0.6010441125894075,18,24,5,2020
0.0,sjndEbLyjtCKgGv,0.026449222157917923,0.026214607179559868,0.8613581796354906,0.5445584983188794,18,24,5,2020
0.0,uHbuxQJl8lW7ozc,0.02614689597387902,0.025922250965661434,0.8837853323147441,0.5580883352092623,18,24,5,2020
0.0,wCURE6d3bPkepu2,0.02617280964679664,0.025957688082497606,0.867960820691913,0.40412928337109255,18,24,5,2020
0.0,z9Y9gH1T5YWrNuG,0.02618144753776918,0.02594882880328856,0.8586843828440467,0.5393206281235421,18,24,5,2020
0.0,zBIq5rxdHJRwDNY,0.026002519797182322,0.02576784638718594,0.7933147284732074,0.13715033345839522,18,24,5,2020
0.0,zVJPv84UY57bAof,0.026663935450768343,0.026436089159785955,0.8676353658190549,0.6043516398745532,18,24,5,2020
0.0,1BY6WEcLGh8j5v7,0.009916298836476087,0.009798362805202167,0.822438066135545,0.0867581061775784,18,24,5,2020
0.0,1IF53ai7Xc0U56Y,0.010464187919045687,0.010367887898224598,0.9027455138055221,0.04439329150973803,18,24,5,2020
0.0,3PZuoBAID5Wc2HD,0.010523419174390381,0.010428637237322371,0.9056921470042562,0.5278586613803946,18,24,5,2020
0.0,7JYdWkrLSPkdwr4,0.010788725824702642,0.010684290726106523,0.8752182691258321,0.8968351064469426,18,24,5,2020
0.0,McdE0feGgRqW7Ca,0.010799831685511666,0.01070200928452461,0.8789541790898178,0.6307479527121607,18,24,5,2020
0.0,VHMLBKoKgIrUVDU,0.010918294189290743,0.010808320635033133,0.8926115900905817,0.6595008585982485,18,24,5,2020
0.0,WRmjgnKYAwPKWDb,0.010335853542830982,0.010236264318367057,0.8827894794281349,0.5516373492642992,18,24,5,2020
0.0,YxYtjZvoooNbGkE,0.010029825400582193,0.00993251760161593,0.8697712851686129,0.6427490019095994,18,24,5,2020
0.0,ZnxXDlPa8U1GXgE,0.010590054332334217,0.010489386583507565,0.8759822110662446,0.24778473534971646,18,24,5,2020
0.0,ZoEaEvLYb1n2sOq,0.00986200352080436,0.009770519359296926,0.871330350321947,0.5931561061487183,18,24,5,2020
0.0,adLQvlD726eNBSB,0.010829447309728858,0.010712134172011764,0.9162314275892175,0.09769527037427173,18,24,5,2020
0.0,bvBOhCH3iADSZry,0.009873109381613386,0.009762925688365993,0.8118520135326858,0.12059216823715602,18,24,5,2020
0.0,iCRJl6heRkivqQ3,0.009665799998272422,0.009550302987348947,0.8774691694859762,0.6419135737889436,18,24,5,2020
0.0,ih0vzX44oOqAx2f,0.009026596066304451,0.008939012721924943,0.8244843391902215,0.04380038552744869,18,24,5,2020
0.0,pkci93gMrogZuBj,0.010247006663269097,0.010145140302632976,0.8764596747790024,0.6361689923375518,18,24,5,2020
0.0,rGa61gmuvPhdLxV,0.011004673099016146,0.010888054147914526,0.8731583542507912,0.6010480851094528,18,24,5,2020
0.0,sjndEbLyjtCKgGv,0.010799831685511666,0.01070200928452461,0.8621318657644876,0.5445627606458969,18,24,5,2020
